row_id,sentence,topic,domain,sentiment,language_style,char_count,token_count,unique_token_count,avg_word_length,type_token_ratio,has_stopwords,approx_perplexity,unigram_sample,unigram_freq,bigram_sample,bigram_freq,trigram_sample,trigram_freq,4gram_sample,5gram_sample,most_common_bigram,most_common_trigram,tokens_list
110,The user interface needs significant improvement.,sports,entertainment,negative,academic,49,6,6,7.17,1,TRUE,174.8878,the,1,user interface,1,user interface needs,1,the user interface needs,user interface needs significant improvement,the user,the user interface,the | user | interface | needs | significant | improvement
111,The dark mode option is now available for all users. Perhaps.,health,customer_service,neutral,formal,61,11,11,4.45,1,TRUE,336.4986,the,1,for all,1,available for all,1,the dark mode option,dark mode option is now,the dark,the dark mode,the | dark | mode | option | is | now | available | for | all | users | perhaps
112,How do I export my data from this platform?,education,social_media,mixed,informal,43,9,9,3.78,1,TRUE,345.5582,how,1,from this,1,from this platform,1,my data from this,how do i export my,how do,how do i,how | do | i | export | my | data | from | this | platform
113,The notification system is too aggressive.,business,news,positive,technical,42,6,6,6,1,TRUE,378.2418,the,1,too aggressive,1,is too aggressive,1,notification system is too,the notification system is too,the notification,the notification system,the | notification | system | is | too | aggressive
114,I would like to delete my account permanently.,science,academic,negative,colloquial,46,8,8,4.75,1,TRUE,205.5272,i,1,like to,1,to delete my,1,to delete my account,would like to delete my,i would,i would like,i | would | like | to | delete | my | account | permanently
115,Two factor authentication keeps accounts very secure.,politics,casual_chat,neutral,academic,53,7,7,6.57,1,FALSE,167.7657,two,1,authentication keeps,1,keeps accounts very,1,keeps accounts very secure,two factor authentication keeps accounts,two factor,two factor authentication,two | factor | authentication | keeps | accounts | very | secure
116,I have been using this service for three years now.,music,e-commerce,mixed,formal,51,10,10,4.1,1,TRUE,369.4258,i,1,for three,1,been using this,1,for three years now,using this service for three,i have,i have been,i | have | been | using | this | service | for | three | years | now
117,The pricing plan has changed and I am not happy.,movies,healthcare,positive,informal,48,10,10,3.8,1,TRUE,234.469,the,1,not happy,1,the pricing plan,1,has changed and i,changed and i am not,the pricing,the pricing plan,the | pricing | plan | has | changed | and | i | am | not | happy
118,Can I upgrade my plan at any time during the month?,books,legal,negative,technical,51,11,11,3.64,1,TRUE,349.4035,can,1,can i,1,i upgrade my,1,any time during the,i upgrade my plan at,can i,can i upgrade,can | i | upgrade | my | plan | at | any | time | during | the | month
119,The free trial ends in seven days.,gaming,finance,neutral,colloquial,34,7,7,3.86,1,TRUE,144.394,the,1,free trial,1,the free trial,1,trial ends in seven,free trial ends in seven,the free,the free trial,the | free | trial | ends | in | seven | days
120,I want to cancel my premium membership this week.,fashion,entertainment,mixed,academic,49,9,9,4.44,1,TRUE,125.7375,i,1,this week,1,to cancel my,1,to cancel my premium,cancel my premium membership this,i want,i want to,i | want | to | cancel | my | premium | membership | this | week
121,The weather today is absolutely beautiful and sunny.,weather,customer_service,positive,formal,52,8,8,5.5,1,TRUE,198.7166,the,1,and sunny,1,is absolutely beautiful,1,today is absolutely beautiful,the weather today is absolutely,the weather,the weather today,the | weather | today | is | absolutely | beautiful | and | sunny
122,It looks like rain is coming this afternoon. Perhaps.,food,social_media,negative,informal,53,9,9,4.78,1,TRUE,316.8686,it,1,it looks,1,like rain is,1,looks like rain is,it looks like rain is,it looks,it looks like,it | looks | like | rain | is | coming | this | afternoon | perhaps
123,Temperature dropped significantly overnight.,travel,news,neutral,technical,44,4,4,10,1,FALSE,380.8525,temperature,1,significantly overnight,1,temperature dropped significantly,1,temperature dropped significantly overnight,,temperature dropped,temperature dropped significantly,temperature | dropped | significantly | overnight
124,Strong winds are expected throughout the day.,technology,academic,mixed,colloquial,45,7,7,5.43,1,TRUE,67.964,strong,1,winds are,1,strong winds are,1,winds are expected throughout,strong winds are expected throughout,strong winds,strong winds are,strong | winds | are | expected | throughout | the | day
125,The forecast shows clear skies for the weekend.,sports,casual_chat,positive,academic,47,8,7,4.88,0.875,TRUE,196.7129,the,2,for the,1,the forecast shows,1,skies for the weekend,forecast shows clear skies for,the forecast,the forecast shows,the | forecast | shows | clear | skies | for | the | weekend
126,Humidity levels are very high today.,health,e-commerce,negative,formal,36,6,6,5,1,TRUE,315.5609,humidity,1,are very,1,are very high,1,humidity levels are very,humidity levels are very high,humidity levels,humidity levels are,humidity | levels | are | very | high | today
127,Snow is expected to fall heavily tonight.,education,healthcare,neutral,informal,41,7,7,4.86,1,TRUE,29.7578,snow,1,is expected,1,expected to fall,1,snow is expected to,expected to fall heavily tonight,snow is,snow is expected,snow | is | expected | to | fall | heavily | tonight
128,It is a perfect day for outdoor activities.,business,legal,mixed,technical,43,8,8,4.38,1,TRUE,377.7588,it,1,a perfect,1,day for outdoor,1,perfect day for outdoor,perfect day for outdoor activities,it is,it is a,it | is | a | perfect | day | for | outdoor | activities
129,Thunderstorms may develop in the late evening.,science,finance,positive,colloquial,46,7,7,5.57,1,TRUE,284.9333,thunderstorms,1,may develop,1,thunderstorms may develop,1,may develop in the,thunderstorms may develop in the,thunderstorms may,thunderstorms may develop,thunderstorms | may | develop | in | the | late | evening
130,The heat wave continues into the next week.,politics,entertainment,negative,academic,43,8,7,4.38,0.875,TRUE,322.5663,the,2,wave continues,1,the next week,1,into the next week,the heat wave continues into,the heat,the heat wave,the | heat | wave | continues | into | the | next | week
131,I really enjoyed the pasta dish at that restaurant.,music,customer_service,neutral,formal,51,9,9,4.67,1,TRUE,271.3781,i,1,i really,1,enjoyed the pasta,1,pasta dish at that,the pasta dish at that,i really,i really enjoyed,i | really | enjoyed | the | pasta | dish | at | that | restaurant
132,The coffee here is exceptionally smooth and rich.,movies,social_media,mixed,informal,49,8,8,5.12,1,TRUE,342.8387,the,1,the coffee,1,exceptionally smooth and,1,here is exceptionally smooth,the coffee here is exceptionally,the coffee,the coffee here,the | coffee | here | is | exceptionally | smooth | and | rich
133,Can you recommend a good place to eat nearby? Truly.,books,news,positive,technical,52,10,10,4.1,1,TRUE,358.7985,can,1,you recommend,1,to eat nearby,1,recommend a good place,place to eat nearby truly,can you,can you recommend,can | you | recommend | a | good | place | to | eat | nearby | truly
134,This burger is one of a best I have ever had.,gaming,academic,negative,colloquial,45,11,11,3.09,1,TRUE,298.8422,this,1,i have,1,is one of,1,best i have ever,burger is one of a,this burger,this burger is,this | burger | is | one | of | a | best | i | have | ever | had
135,The dessert menu looks absolutely delicious.,fashion,casual_chat,neutral,academic,44,6,6,6.33,1,TRUE,333.7791,the,1,menu looks,1,looks absolutely delicious,1,dessert menu looks absolutely,dessert menu looks absolutely delicious,the dessert,the dessert menu,the | dessert | menu | looks | absolutely | delicious
136,Fresh vegetables make every meal taste better.,weather,e-commerce,mixed,formal,46,7,7,5.57,1,FALSE,335.6778,fresh,1,meal taste,1,make every meal,1,make every meal taste,fresh vegetables make every meal,fresh vegetables,fresh vegetables make,fresh | vegetables | make | every | meal | taste | better
137,I am trying a new recipe for dinner tonight.,food,healthcare,positive,informal,44,9,9,3.89,1,TRUE,305.181,i,1,am trying,1,trying a new,1,a new recipe for,am trying a new recipe,i am,i am trying,i | am | trying | a | new | recipe | for | dinner | tonight
138,The sushi was fresh and expertly prepared.,travel,legal,negative,technical,42,7,7,5,1,TRUE,30.906,the,1,and expertly,1,and expertly prepared,1,fresh and expertly prepared,sushi was fresh and expertly,the sushi,the sushi was,the | sushi | was | fresh | and | expertly | prepared
139,Cooking at home saves both time and money.,technology,finance,neutral,colloquial,42,8,8,4.25,1,FALSE,100.6055,cooking,1,and money,1,home saves both,1,at home saves both,saves both time and money,cooking at,cooking at home,cooking | at | home | saves | both | time | and | money
140,The bakery opens early every morning.,sports,entertainment,mixed,academic,37,6,6,5.17,1,TRUE,231.2006,the,1,opens early,1,opens early every,1,bakery opens early every,bakery opens early every morning,the bakery,the bakery opens,the | bakery | opens | early | every | morning
141,Artificial intelligence is transforming every industry.,health,customer_service,positive,formal,55,6,6,8.17,1,TRUE,293.6284,artificial,1,every industry,1,intelligence is transforming,1,artificial intelligence is transforming,artificial intelligence is transforming every,artificial intelligence,artificial intelligence is,artificial | intelligence | is | transforming | every | industry
142,The new smartphone has impressive camera features.,education,social_media,negative,informal,50,7,7,6.14,1,TRUE,200.9154,the,1,has impressive,1,impressive camera features,1,new smartphone has impressive,smartphone has impressive camera features,the new,the new smartphone,the | new | smartphone | has | impressive | camera | features
